Collection State Code,Year,Month,Day,Collection Site Code,Commodity Code,Analyzing Lab Code,Source ID,Commod,Pesticide Code,Pesticide Name,Test Class,Concentration,LOD,pp_,Confirm 1,Confirm 2,Annotate,Quantitate,Mean,Extract,Determ,EPA Tolerance (ppm)
CA,17,02,28,0540,LT,WA1,,LT,B64,Fenamidone,A,0.007,0.005,M,LU,,,,O,805,64,60
CA,17,02,28,0547,LT,WA1,,LT,607,Metalaxyl/Mefenoxam,F,0.004,0.001,M,LU,,,,O,805,64,5.0
CA,17,02,28,0590,LT,WA1,,LT,B77,Dimethomorph,W,1.5,0.003,M,LU,,,,O,805,64,30.0
CA,17,02,28,0616,LT,WA1,,LT,B64,Fenamidone,A,0.008,0.005,M,LU,,,,O,805,64,60
CA,17,02,28,0638,LT,WA1,P,LT,B77,Dimethomorph,W,0.004,0.003,M,LU,,,,O,805,64,30.0
CA,17,03,29,0004,LT,WA1,,LT,967,Imidacloprid,A,0.027,0.003,M,LU,,,,O,805,64,3.5
CA,17,03,29,0017,LT,WA1,,LT,967,Imidacloprid,A,0.044,0.003,M,LU,,,,O,805,64,3.5
CA,17,03,29,0273,LT,WA1,,LT,967,Imidacloprid,A,0.015,0.003,M,LU,,,,O,805,64,3.5
CA,17,03,29,0274,LT,WA1,,LT,B77,Dimethomorph,W,0.004,0.003,M,LU,,,,O,805,64,30.0
CA,17,03,29,0472,LT,WA1,,LT,AGG,Flonicamid,A,0.058,0.006,M,LU,,,,O,805,64,4.0
CA,17,03,29,0476,LT,WA1,,LT,967,Imidacloprid,A,0.008,0.003,M,LU,,,,O,805,64,3.5
CA,17,03,29,0551,LT,WA1,,LT,967,Imidacloprid,A,0.039,0.003,M,LU,,,,O,805,64,3.5
CA,17,03,29,0594,LT,WA1,,LT,967,Imidacloprid,A,0.031,0.003,M,LU,,,,O,805,64,3.5
CA,17,03,29,0626,LT,WA1,,LT,AHM,Spirotetramat,I,0.059,0.002,M,LU,,,,O,805,64,9.0
CA,17,04,11,0616,LT,WA1,V,LT,222,Permethrin cis,O,0.099,0.01,M,GT,,,,O,805,35,20
CA,17,04,25,0185,LT,WA1,,LT,B43,Thiamethoxam,A,0.031,0.003,M,LU,,,,O,805,64,4.0
CA,17,04,25,0432,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.004,0.002,M,LU,,,,O,805,64,50/90
CA,17,04,25,0448,LT,WA1,,LT,B43,Thiamethoxam,A,0.006,0.003,M,LU,,,,O,805,64,4.0
CA,17,04,25,0449,LT,WA1,,LT,B77,Dimethomorph,W,0.006,0.003,M,LU,,,,O,805,64,30.0
CA,17,04,25,0486,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.44,0.002,M,LU,,,,O,805,64,50/90
CA,17,04,25,0490,LT,WA1,,LT,B61,Pyraclostrobin,F,0.004,0.003,M,LU,,,,O,805,64,29.0
CA,17,04,25,0547,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.13,0.002,M,LU,,,,O,805,64,50/90
CA,17,04,25,0579,LT,WA1,,LT,967,Imidacloprid,A,0.005,0.003,M,LU,,,,O,805,64,3.5
CA,17,05,24,0082,LT,WA1,,LT,204,Acephate,C,0.003,0.003,M,LU,,,,O,805,64,10/0.02
CA,17,05,24,0111,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.003,0.002,M,LU,,,,O,805,64,50/90
CA,17,05,24,0220,LT,WA1,,LT,159,Methomyl,E,0.046,0.03,M,LU,,,,O,805,64,5
CA,17,05,24,0275,LT,WA1,,LT,B75,Boscalid,A,0.004,0.003,M,LU,,,,O,805,64,6.5/11.0
CA,17,05,24,0549,LT,WA1,,LT,B43,Thiamethoxam,A,0.009,0.003,M,LU,,,,O,805,64,4.0
CA,17,05,24,0620,LT,WA1,,LT,B43,Thiamethoxam,A,0.008,0.003,M,LU,,,,O,805,64,4.0
CA,17,05,24,0636,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.016,0.002,M,LU,,,,O,805,64,50/90
CA,17,05,24,0639,LT,WA1,,LT,B75,Boscalid,A,0.003,0.003,M,LU,,,,O,805,64,6.5/11.0
CA,17,06,05,0637,LT,WA1,,LT,B43,Thiamethoxam,A,0.009,0.003,M,LU,,,,O,805,64,4.0
CA,17,06,28,0056,LT,WA1,,LT,AGG,Flonicamid,A,0.068,0.006,M,LU,,,,O,805,64,4.0
CA,17,06,28,0207,LT,WA1,,LT,204,Acephate,C,0.026,0.003,M,LU,,,,O,805,64,10/0.02
CA,17,06,28,0273,LT,WA1,P,LT,B75,Boscalid,A,0.004,0.003,M,LU,,,,O,805,64,6.5/11.0
CA,17,06,28,0277,LT,WA1,,LT,AHT,Fluopicolide,A,0.042,0.005,M,GT,,,,O,805,35,25
CA,17,06,28,0496,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.74,0.002,M,LU,,,,O,805,64,50/90
CA,17,06,28,0515,LT,WA1,,LT,AGX,Mandipropamid,N,0.003,0.002,M,LU,,,,O,805,64,20
CA,17,06,28,0550,LT,WA1,,LT,B77,Dimethomorph,W,0.17,0.003,M,LU,,,,O,805,64,30.0
CA,17,06,28,0616,LT,WA1,,LT,967,Imidacloprid,A,0.032,0.003,M,LU,,,,O,805,64,3.5
CA,17,06,28,0622,LT,WA1,,LT,967,Imidacloprid,A,0.056,0.003,M,LU,,,,O,805,64,3.5
CO,17,01,18,0012,LT,WA1,,LT,AEW,Famoxadone,F,0.048,0.025,M,LU,,,,O,805,64,25
CO,17,02,21,0007,LT,WA1,,LT,B64,Fenamidone,A,1.4,0.005,M,LU,,,,O,805,64,60
CO,17,02,21,0009,LT,WA1,,LT,967,Imidacloprid,A,0.012,0.003,M,LU,,,,O,805,64,3.5
CO,17,03,20,0008,LT,WA1,,LT,967,Imidacloprid,A,0.025,0.003,M,LU,,,,O,805,64,3.5
CO,17,04,17,0008,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.009,0.002,M,LU,,,,O,805,64,50/90
CO,17,04,17,0012,LT,WA1,,LT,607,Metalaxyl/Mefenoxam,F,0.009,0.001,M,LU,,,,O,805,64,5.0
CO,17,05,15,0007,LT,WA1,,LT,AFO,Dinotefuran,A,0.003,0.003,M,LU,,,,O,805,64,5.0
CO,17,05,15,0009,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.003,0.002,M,LU,,,,O,805,64,50/90
CO,17,06,19,0007,LT,WA1,,LT,B43,Thiamethoxam,A,0.007,0.003,M,LU,,,,O,805,64,4.0
CO,17,06,19,0009,LT,WA1,,LT,204,Acephate,C,0.005,0.003,M,LU,,,,O,805,64,10/0.02
FL,17,01,30,0074,LT,WA1,,LT,967,Imidacloprid,A,0.006,0.003,M,LU,,,,O,805,64,3.5
FL,17,01,30,0080,LT,WA1,,LT,877,Cymoxanil,F,0.006,0.002,M,LU,,,,O,805,64,19
FL,17,01,30,0083,LT,WA1,,LT,B64,Fenamidone,A,0.007,0.005,M,LU,,,,O,805,64,60
FL,17,01,30,0092,LT,WA1,,LT,967,Imidacloprid,A,0.008,0.003,M,LU,,,,O,805,64,3.5
FL,17,02,20,0060,LT,WA1,,LT,AEW,Famoxadone,F,0.14,0.025,M,LU,,,,O,805,64,25
FL,17,02,20,0062,LT,WA1,,LT,967,Imidacloprid,A,0.01,0.003,M,LU,,,,O,805,64,3.5
FL,17,02,20,0079,LT,WA1,,LT,151,Trifluralin,A,0.001,0.001,M,GT,,V,,O,805,35,NT
FL,17,02,20,0084,LT,WA1,,LT,B64,Fenamidone,A,0.006,0.005,M,LU,,,,O,805,64,60
FL,17,02,20,0093,LT,WA1,,LT,B64,Fenamidone,A,0.12,0.005,M,LU,,,,O,805,64,60
FL,17,02,20,0096,LT,WA1,,LT,AES,Methoxyfenozide,I,0.007,0.003,M,LU,,,,O,805,64,30
FL,17,03,20,0066,LT,WA1,,LT,967,Imidacloprid,A,0.018,0.003,M,LU,,,,O,805,64,3.5
FL,17,03,20,0082,LT,WA1,,LT,877,Cymoxanil,F,0.01,0.002,M,LU,,,,O,805,64,19
FL,17,03,20,0089,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.006,0.002,M,LU,,,,O,805,64,50/90
FL,17,04,17,0068,LT,WA1,,LT,967,Imidacloprid,A,0.006,0.003,M,LU,,,,O,805,64,3.5
FL,17,04,17,0085,LT,WA1,,LT,967,Imidacloprid,A,0.006,0.003,M,LU,,,,O,805,64,3.5
FL,17,04,17,0086,LT,WA1,,LT,967,Imidacloprid,A,0.009,0.003,M,LU,,,,O,805,64,3.5
FL,17,04,17,0089,LT,WA1,,LT,967,Imidacloprid,A,0.039,0.003,M,LU,,,,O,805,64,3.5
FL,17,04,17,0092,LT,WA1,,LT,967,Imidacloprid,A,0.016,0.003,M,LU,,,,O,805,64,3.5
FL,17,05,15,0068,LT,WA1,P,LT,967,Imidacloprid,A,0.006,0.003,M,LU,,,,O,805,64,3.5
FL,17,05,15,0073,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.009,0.002,M,LU,,,,O,805,64,50/90
FL,17,05,15,0075,LT,WA1,,LT,B43,Thiamethoxam,A,0.005,0.003,M,LU,,,,O,805,64,4.0
FL,17,05,15,0090,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.39,0.002,M,LU,,,,O,805,64,50/90
FL,17,05,15,0094,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.003,0.002,M,LU,,,,O,805,64,50/90
FL,17,06,19,0002,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.012,0.002,M,LU,,,,O,805,64,50/90
FL,17,06,19,0009,LT,WA1,,LT,AGG,Flonicamid,A,0.011,0.006,M,LU,,,,O,805,64,4.0
FL,17,06,19,0095,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,3.0,0.002,M,LU,,,,O,805,64,50/90
FL,17,06,19,0096,LT,WA1,,LT,967,Imidacloprid,A,0.006,0.003,M,LU,,,,O,805,64,3.5
MD,17,01,18,0021,LT,WA1,,LT,607,Metalaxyl/Mefenoxam,F,0.005,0.001,M,LU,,,,O,805,64,5.0
MD,17,01,18,0033,LT,WA1,,LT,B77,Dimethomorph,W,0.006,0.003,M,LU,,,,O,805,64,30.0
MD,17,01,18,0036,LT,WA1,,LT,967,Imidacloprid,A,0.02,0.003,M,LU,,,,O,805,64,3.5
MD,17,01,18,0049,LT,WA1,,LT,607,Metalaxyl/Mefenoxam,F,0.003,0.001,M,LU,,,,O,805,64,5.0
MD,17,02,15,0021,LT,WA1,,LT,B77,Dimethomorph,W,0.007,0.003,M,LU,,,,O,805,64,30.0
MD,17,02,15,0028,LT,WA1,,LT,B64,Fenamidone,A,0.012,0.005,M,LU,,,,O,805,64,60
MD,17,02,15,0036,LT,WA1,,LT,B77,Dimethomorph,W,0.005,0.003,M,LU,,,,O,805,64,30.0
MD,17,02,15,0047,LT,WA1,,LT,B77,Dimethomorph,W,0.008,0.003,M,LU,,,,O,805,64,30.0
MD,17,03,15,0001,LT,WA1,,LT,967,Imidacloprid,A,0.019,0.003,M,LU,,,,O,805,64,3.5
MD,17,03,15,0021,LT,WA1,,LT,967,Imidacloprid,A,0.019,0.003,M,LU,,,,O,805,64,3.5
MD,17,03,15,0033,LT,WA1,,LT,967,Imidacloprid,A,0.011,0.003,M,LU,,,,O,805,64,3.5
MD,17,03,15,0039,LT,WA1,,LT,B75,Boscalid,A,0.004,0.003,M,LU,,,,O,805,64,6.5/11.0
MD,17,04,19,0001,LT,WA1,,LT,967,Imidacloprid,A,0.017,0.003,M,LU,,,,O,805,64,3.5
MD,17,04,19,0028,LT,WA1,,LT,737,Oryzalin,F,0.021,0.02,M,LU,,V,,O,805,64,NT
MD,17,04,19,0033,LT,WA1,,LT,B43,Thiamethoxam,A,0.01,0.003,M,LU,,,,O,805,64,4.0
MD,17,04,19,0036,LT,WA1,,LT,B43,Thiamethoxam,A,0.009,0.003,M,LU,,,,O,805,64,4.0
MD,17,05,17,0021,LT,WA1,,LT,204,Acephate,C,0.012,0.003,M,LU,,,,O,805,64,10/0.02
MD,17,06,21,0001,LT,WA1,,LT,170,Methamidophos,C,0.006,0.005,M,LU,,,,O,805,64,10/0.02
MD,17,06,21,0028,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.007,0.002,M,LU,,,,R,805,64,50/90
MD,17,06,21,0033,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.007,0.002,M,LU,,,,R,805,64,50/90
MD,17,06,21,0036,LT,WA1,,LT,B43,Thiamethoxam,A,0.003,0.003,M,LU,,,,O,805,64,4.0
MI,17,01,17,0006,LT,WA1,A,LT,B64,Fenamidone,A,0.008,0.005,M,LU,,,,O,805,64,60
MI,17,01,17,0006,LT,WA1,B,LT,B64,Fenamidone,A,0.007,0.005,M,LU,,,,O,805,64,60
MI,17,01,17,0030,LT,WA1,,LT,967,Imidacloprid,A,0.019,0.003,M,LU,,,,O,805,64,3.5
MI,17,01,17,0038,LT,WA1,,LT,967,Imidacloprid,A,0.005,0.003,M,LU,,,,O,805,64,3.5
MI,17,01,17,0088,LT,WA1,,LT,159,Methomyl,E,0.036,0.03,M,LU,,,,O,805,64,5
MI,17,01,17,0102,LT,WA1,,LT,B64,Fenamidone,A,0.005,0.005,M,LU,,,,O,805,64,60
MI,17,02,21,0007,LT,WA1,,LT,B77,Dimethomorph,W,0.004,0.003,M,LU,,,,O,805,64,30.0
MI,17,02,21,0008,LT,WA1,,LT,967,Imidacloprid,A,0.005,0.003,M,LU,,,,O,805,64,3.5
MI,17,02,21,0088,LT,WA1,,LT,967,Imidacloprid,A,0.017,0.003,M,LU,,,,O,805,64,3.5
MI,17,02,21,0095,LT,WA1,,LT,222,Permethrin cis,O,0.012,0.01,M,GT,,,,O,805,35,20
MI,17,03,21,0027,LT,WA1,,LT,967,Imidacloprid,A,0.004,0.003,M,LU,,,,O,805,64,3.5
MI,17,03,21,0031,LT,WA1,,LT,B64,Fenamidone,A,0.007,0.005,M,LU,,,,O,805,64,60
MI,17,03,21,0087,LT,WA1,,LT,967,Imidacloprid,A,0.01,0.003,M,LU,,,,O,805,64,3.5
MI,17,03,21,0105,LT,WA1,,LT,607,Metalaxyl/Mefenoxam,F,0.001,0.001,M,LU,,,,O,805,64,5.0
MI,17,04,18,0006,LT,WA1,,LT,B77,Dimethomorph,W,0.18,0.003,M,LU,,,,O,805,64,30.0
MI,17,04,18,0008,LT,WA1,,LT,AGX,Mandipropamid,N,0.003,0.002,M,LU,,,,O,805,64,20
MI,17,04,18,0038,LT,WA1,,LT,967,Imidacloprid,A,0.005,0.003,M,LU,,,,O,805,64,3.5
MI,17,04,18,0095,LT,WA1,,LT,B43,Thiamethoxam,A,0.005,0.003,M,LU,,,,O,805,64,4.0
MI,17,04,18,0102,LT,WA1,,LT,B43,Thiamethoxam,A,0.006,0.003,M,LU,,,,O,805,64,4.0
MI,17,04,18,0106,LT,WA1,,LT,134,DCPA,A,0.002,0.002,M,GT,,,,O,805,35,2.0
MI,17,05,16,0006,LT,WA1,,LT,B43,Thiamethoxam,A,0.004,0.003,M,LU,,,,O,805,64,4.0
MI,17,05,16,0021,LT,WA1,,LT,204,Acephate,C,0.006,0.003,M,LU,,,,O,805,64,10/0.02
MI,17,05,16,0087,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.003,0.002,M,LU,,,,O,805,64,50/90
MI,17,05,16,0105,LT,WA1,,LT,B77,Dimethomorph,W,0.004,0.003,M,LU,,,,O,805,64,30.0
MI,17,06,20,0007,LT,WA1,,LT,AGX,Mandipropamid,N,0.003,0.002,M,LU,,,,O,805,64,20
MI,17,06,20,0021,LT,WA1,,LT,204,Acephate,C,0.004,0.003,M,LU,,,,O,805,64,10/0.02
MI,17,06,20,0047,LT,WA1,,LT,B43,Thiamethoxam,A,0.004,0.003,M,LU,,,,O,805,64,4.0
MI,17,06,20,0103,LT,WA1,,LT,223,Permethrin trans,O,0.029,0.01,M,GT,,,,O,805,35,20
NC,17,02,01,0515,LT,WA1,A,LT,AGX,Mandipropamid,N,0.22,0.002,M,LU,,,,O,805,64,20
NC,17,02,01,0556,LT,WA1,A,LT,B77,Dimethomorph,W,0.005,0.003,M,LU,,,,O,805,64,30.0
NC,17,02,22,0509,LT,WA1,A,LT,AGX,Mandipropamid,N,0.059,0.002,M,LU,,,,O,805,64,20
NC,17,02,22,0509,LT,WA1,B,LT,AFU,Propamocarb hydrochloride,E,0.003,0.002,M,LU,,,,O,805,64,50/90
NC,17,02,22,0574,LT,WA1,A,LT,AGY,Spinetoram,I,0.007,0.003,M,LU,,,E,O,805,64,8.0
NC,17,03,22,0540,LT,WA1,A,LT,967,Imidacloprid,A,0.01,0.003,M,LU,,,,O,805,64,3.5
NC,17,04,26,0520,LT,WA1,A,LT,AGX,Mandipropamid,N,0.002,0.002,M,LU,,,,O,805,64,20
NC,17,04,26,0520,LT,WA1,B,LT,AGX,Mandipropamid,N,0.15,0.002,M,LU,,,,O,805,64,20
NC,17,04,26,0560,LT,WA1,B,LT,AGX,Mandipropamid,N,0.31,0.002,M,LU,,,,O,805,64,20
NC,17,05,24,0571,LT,WA1,B,LT,AGX,Mandipropamid,N,0.024,0.002,M,LU,,,,O,805,64,20
NC,17,05,24,0586,LT,WA1,A,LT,AGX,Mandipropamid,N,0.01,0.002,M,LU,,,,O,805,64,20
NC,17,05,24,0586,LT,WA1,B,LT,222,Permethrin cis,O,0.079,0.01,M,GT,,,,O,805,35,20
NC,17,06,28,0545,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.007,0.002,M,LU,,,,O,805,64,50/90
NY,17,01,24,0068,LT,WA1,,LT,597,Cypermethrin,O,0.21,0.01,M,GT,,,,R,805,35,4.0/10.00
NY,17,01,24,0113,LT,WA1,,LT,967,Imidacloprid,A,0.004,0.003,M,LU,,,,O,805,64,3.5
NY,17,01,24,0141,LT,WA1,,LT,B77,Dimethomorph,W,0.006,0.003,M,LU,,,,O,805,64,30.0
NY,17,01,24,0142,LT,WA1,,LT,222,Permethrin cis,O,0.011,0.01,M,GT,,,,O,805,35,20
NY,17,01,24,0145,LT,WA1,,LT,967,Imidacloprid,A,0.012,0.003,M,LU,,,,O,805,64,3.5
NY,17,01,24,0267,LT,WA1,,LT,967,Imidacloprid,A,0.004,0.003,M,LU,,,,O,805,64,3.5
NY,17,02,28,0035,LT,WA1,,LT,B64,Fenamidone,A,0.006,0.005,M,LU,,,,O,805,64,60
NY,17,02,28,0071,LT,WA1,,LT,AGG,Flonicamid,A,0.006,0.006,M,LU,,,,O,805,64,4.0
NY,17,02,28,0088,LT,WA1,,LT,B77,Dimethomorph,W,0.037,0.003,M,LU,,,,O,805,64,30.0
NY,17,02,28,0128,LT,WA1,,LT,967,Imidacloprid,A,0.031,0.003,M,LU,,,,O,805,64,3.5
NY,17,02,28,0192,LT,WA1,,LT,B64,Fenamidone,A,0.006,0.005,M,LU,,,,O,805,64,60
NY,17,02,28,0258,LT,WA1,,LT,B64,Fenamidone,A,0.005,0.005,M,LU,,,,O,805,64,60
NY,17,02,28,0261,LT,WA1,,LT,967,Imidacloprid,A,0.02,0.003,M,LU,,,,O,805,64,3.5
NY,17,02,28,0270,LT,WA1,,LT,B77,Dimethomorph,W,0.036,0.003,M,LU,,,,O,805,64,30.0
NY,17,02,28,0272,LT,WA1,,LT,967,Imidacloprid,A,0.004,0.003,M,LU,,,,O,805,64,3.5
NY,17,03,28,0011,LT,WA1,P,LT,B80,Acetamiprid,A,0.002,0.0015,M,LU,,,,O,805,64,3.00
NY,17,03,28,0021,LT,WA1,,LT,967,Imidacloprid,A,0.006,0.003,M,LU,,,,O,805,64,3.5
NY,17,03,28,0036,LT,WA1,,LT,967,Imidacloprid,A,0.01,0.003,M,LU,,,,O,805,64,3.5
NY,17,03,28,0127,LT,WA1,,LT,B64,Fenamidone,A,0.006,0.005,M,LU,,,,O,805,64,60
NY,17,03,28,0156,LT,WA1,,LT,967,Imidacloprid,A,0.013,0.003,M,LU,,,,O,805,64,3.5
NY,17,03,28,0220,LT,WA1,,LT,134,DCPA,A,0.003,0.002,M,GT,,,,O,805,35,2.0
NY,17,03,28,0272,LT,WA1,,LT,967,Imidacloprid,A,0.006,0.003,M,LU,,,,O,805,64,3.5
NY,17,04,25,0031,LT,WA1,,LT,AGX,Mandipropamid,N,0.014,0.002,M,LU,,,,O,805,64,20
NY,17,04,25,0088,LT,WA1,,LT,B80,Acetamiprid,A,0.004,0.0015,M,LU,,,,O,805,64,3.00
NY,17,04,25,0113,LT,WA1,,LT,222,Permethrin cis,O,0.7,0.01,M,GT,,,,O,805,35,20
NY,17,04,25,0127,LT,WA1,,LT,B43,Thiamethoxam,A,0.003,0.003,M,LU,,,,O,805,64,4.0
NY,17,04,25,0138,LT,WA1,,LT,B43,Thiamethoxam,A,0.008,0.003,M,LU,,,,O,805,64,4.0
NY,17,04,25,0142,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.007,0.002,M,LU,,,,O,805,64,50/90
NY,17,04,25,0258,LT,WA1,,LT,B43,Thiamethoxam,A,0.049,0.003,M,LU,,,,O,805,64,4.0
NY,17,04,25,0286,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.056,0.002,M,LU,,,,O,805,64,50/90
NY,17,04,25,0292,LT,WA1,P,LT,B43,Thiamethoxam,A,0.003,0.003,M,LU,,,,O,805,64,4.0
NY,17,05,23,0021,LT,WA1,,LT,222,Permethrin cis,O,0.054,0.01,M,GT,,,,O,805,35,20
NY,17,05,23,0068,LT,WA1,,LT,AGG,Flonicamid,A,0.05,0.006,M,LU,,,,O,805,64,4.0
NY,17,05,23,0071,LT,WA1,,LT,597,Cypermethrin,O,0.25,0.01,M,GT,,,,O,805,35,4.0/10.00
NY,17,05,23,0262,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.009,0.002,M,LU,,,,O,805,64,50/90
NY,17,05,23,0269,LT,WA1,,LT,223,Permethrin trans,O,0.023,0.01,M,GT,,,,O,805,35,20
NY,17,06,27,0071,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,1.7,0.002,M,LU,,,,O,805,64,50/90
NY,17,06,27,0135,LT,WA1,,LT,597,Cypermethrin,O,0.022,0.01,M,GT,,,,O,805,35,4.0/10.00
NY,17,06,27,0258,LT,WA1,,LT,032,Diuron,A,0.002,0.0015,M,LU,,V,,O,805,64,NT
NY,17,06,27,0261,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.01,0.002,M,LU,,,,O,805,64,50/90
NY,17,06,27,0267,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.061,0.002,M,LU,,,,O,805,64,50/90
NY,17,06,27,0268,LT,WA1,,LT,B80,Acetamiprid,A,0.006,0.0015,M,LU,,,,O,805,64,3.00
NY,17,06,27,0274,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.008,0.002,M,LU,,,,O,805,64,50/90
OH,17,01,17,0202,LT,WA1,P,LT,967,Imidacloprid,A,0.051,0.003,M,LU,,,,O,805,64,3.5
OH,17,01,17,0203,LT,WA1,P,LT,B64,Fenamidone,A,0.005,0.005,M,LU,,,,O,805,64,60
OH,17,01,17,0207,LT,WA1,P,LT,967,Imidacloprid,A,0.004,0.003,M,LU,,,,O,805,64,3.5
OH,17,01,17,0422,LT,WA1,,LT,967,Imidacloprid,A,0.004,0.003,M,LU,,,,O,805,64,3.5
OH,17,01,17,0426,LT,WA1,,LT,607,Metalaxyl/Mefenoxam,F,0.002,0.001,M,LU,,,,O,805,64,5.0
OH,17,01,17,0452,LT,WA1,,LT,AGY,Spinetoram,I,0.07,0.003,M,LU,,,,O,805,64,8.0
OH,17,02,21,0207,LT,WA1,P,LT,967,Imidacloprid,A,0.011,0.003,M,LU,,,,O,805,64,3.5
OH,17,02,21,0250,LT,WA1,P,LT,AGX,Mandipropamid,N,0.96,0.002,M,LU,,,,O,805,64,20
OH,17,02,21,0419,LT,WA1,,LT,967,Imidacloprid,A,0.003,0.003,M,LU,,,,O,805,64,3.5
OH,17,02,21,0422,LT,WA1,,LT,B77,Dimethomorph,W,0.005,0.003,M,LU,,,,O,805,64,30.0
OH,17,02,21,0452,LT,WA1,,LT,967,Imidacloprid,A,0.01,0.003,M,LU,,,,O,805,64,3.5
OH,17,03,20,0203,LT,WA1,P,LT,967,Imidacloprid,A,0.02,0.003,M,LU,,,,O,805,64,3.5
OH,17,03,20,0250,LT,WA1,P,LT,607,Metalaxyl/Mefenoxam,F,0.002,0.001,M,LU,,,,O,805,64,5.0
OH,17,03,20,0422,LT,WA1,,LT,967,Imidacloprid,A,0.014,0.003,M,LU,,,,O,805,64,3.5
OH,17,03,20,0426,LT,WA1,,LT,607,Metalaxyl/Mefenoxam,F,0.002,0.001,M,LU,,,,O,805,64,5.0
OH,17,03,20,0452,LT,WA1,,LT,967,Imidacloprid,A,0.023,0.003,M,LU,,,,O,805,64,3.5
OH,17,04,17,0202,LT,WA1,P,LT,AFU,Propamocarb hydrochloride,E,0.005,0.002,M,LU,,,,O,805,64,50/90
OH,17,04,17,0207,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.008,0.002,M,LU,,,,O,805,64,50/90
OH,17,04,17,0422,LT,WA1,,LT,967,Imidacloprid,A,0.005,0.003,M,LU,,,,O,805,64,3.5
OH,17,04,17,0426,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.01,0.002,M,LU,,,,O,805,64,50/90
OH,17,04,17,0440,LT,WA1,,LT,B77,Dimethomorph,W,0.2,0.003,M,LU,,,,O,805,64,30.0
OH,17,04,17,0452,LT,WA1,,LT,967,Imidacloprid,A,0.013,0.003,M,LU,,,,O,805,64,3.5
OH,17,05,15,0207,LT,WA1,,LT,B43,Thiamethoxam,A,0.004,0.003,M,LU,,,,O,805,64,4.0
OH,17,05,15,0250,LT,WA1,,LT,B43,Thiamethoxam,A,0.006,0.003,M,LU,,,,O,805,64,4.0
OH,17,05,15,0422,LT,WA1,,LT,B43,Thiamethoxam,A,0.004,0.003,M,LU,,,,O,805,64,4.0
OH,17,05,15,0426,LT,WA1,,LT,B43,Thiamethoxam,A,0.01,0.003,M,LU,,,,O,805,64,4.0
OH,17,05,15,0440,LT,WA1,,LT,B43,Thiamethoxam,A,0.004,0.003,M,LU,,,,O,805,64,4.0
OH,17,05,15,0452,LT,WA1,,LT,204,Acephate,C,0.005,0.003,M,LU,,,,O,805,64,10/0.02
OH,17,06,19,0113,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.003,0.002,M,LU,,,,O,805,64,50/90
OH,17,06,19,0118,LT,WA1,,LT,B80,Acetamiprid,A,0.002,0.0015,M,LU,,,,O,805,64,3.00
OH,17,06,19,0426,LT,WA1,,LT,AFU,Propamocarb hydrochloride,E,0.008,0.002,M,LU,,,,O,805,64,50/90
OH,17,06,19,0452,LT,WA1,,LT,204,Acephate,C,0.004,0.003,M,LU,,,,O,805,64,10/0.02
TX,17,01,23,0040,LT,WA1,P,LT,134,DCPA,A,0.004,0.002,M,GT,,,,O,805,35,2.0
TX,17,01,23,0103,LT,WA1,,LT,B64,Fenamidone,A,0.017,0.005,M,LU,,,,O,805,64,60
TX,17,01,23,0201,LT,WA1,,LT,AEP,Clothianidin,F,0.017,0.01,M,LU,,,,O,805,64,3.0
TX,17,01,23,0421,LT,WA1,,LT,B64,Fenamidone,A,0.008,0.005,M,LU,,,,O,805,64,60
TX,17,02,27,0020,LT,WA1,P,LT,B77,Dimethomorph,W,0.005,0.003,M,LU,,,,O,805,64,30.0
TX,17,02,27,0103,LT,WA1,,LT,967,Imidacloprid,A,0.022,0.003,M,LU,,,,O,805,64,3.5
